timestamp_utc,pressure,temperature,setpoint_status
2025-08-01T21:42:44,0.3304,31.34,
2025-08-01T21:42:46,0.3295,31.34,
2025-08-01T21:42:49,0.3293,31.34,
2025-08-01T21:42:51,0.3296,31.35,
2025-08-01T21:42:53,0.3297,31.34,
2025-08-01T21:42:56,0.3309,31.35,
2025-08-01T21:42:58,0.3312,31.34,
2025-08-01T21:43:00,0.33,31.35,
2025-08-01T21:43:03,0.3292,31.34,
2025-08-01T21:43:05,0.329,31.35,
2025-08-01T21:43:07,0.3295,31.35,
2025-08-01T21:43:10,0.3292,31.35,
2025-08-01T21:43:12,0.3297,31.35,
2025-08-01T21:43:14,0.3301,31.35,
2025-08-01T21:43:17,0.3302,31.35,
2025-08-01T21:43:19,0.3297,31.35,
2025-08-01T21:43:21,0.3305,31.35,
2025-08-01T21:43:24,0.3299,31.35,
2025-08-01T21:43:26,0.3301,31.35,
2025-08-01T21:43:28,0.33,31.36,
2025-08-01T21:43:31,0.3289,31.36,
2025-08-01T21:43:33,0.3302,31.35,
2025-08-01T21:43:35,0.3296,31.36,
2025-08-01T21:43:38,0.3311,31.36,
2025-08-01T21:43:40,0.3301,31.36,
2025-08-01T21:43:42,0.3294,31.36,
2025-08-01T21:43:45,0.3298,31.36,
2025-08-01T21:43:47,0.3288,31.36,
2025-08-01T21:43:49,0.3297,31.36,
2025-08-01T21:43:52,0.3304,31.36,
2025-08-01T21:43:54,0.3305,31.36,
2025-08-01T21:43:56,0.3304,31.36,
2025-08-01T21:43:59,0.3302,31.36,
2025-08-01T21:44:01,0.3299,31.36,
2025-08-01T21:44:03,0.3299,31.37,
2025-08-01T21:44:06,0.33,31.36,
2025-08-01T21:44:08,0.3304,31.36,
2025-08-01T21:44:10,0.3306,31.37,
2025-08-01T21:44:13,0.3305,31.37,
2025-08-01T21:44:15,0.3309,31.36,
2025-08-01T21:44:17,0.3305,31.37,
2025-08-01T21:44:20,0.3302,31.38,
2025-08-01T21:44:22,0.3305,31.37,
2025-08-01T21:44:24,0.3308,31.37,
2025-08-01T21:44:27,0.3301,31.37,
2025-08-01T21:44:29,0.3299,31.37,
2025-08-01T21:44:31,0.3296,31.37,
2025-08-01T21:44:34,0.33,31.38,
2025-08-01T21:44:36,0.3305,31.38,
2025-08-01T21:44:38,0.3302,31.38,
2025-08-01T21:44:41,0.3301,31.38,
2025-08-01T21:44:43,0.3291,31.37,
2025-08-01T21:44:45,0.3297,31.38,
2025-08-01T21:44:48,0.329,31.38,
2025-08-01T21:44:50,0.3295,31.38,
2025-08-01T21:44:52,0.3287,31.37,
2025-08-01T21:44:54,0.3289,31.38,
2025-08-01T21:44:57,0.3291,31.38,
2025-08-01T21:44:59,0.3304,31.38,
2025-08-01T21:45:01,0.33,31.38,
2025-08-01T21:45:04,0.3285,31.38,
2025-08-01T21:45:06,0.3294,31.38,
2025-08-01T21:45:08,0.3306,31.39,
2025-08-01T21:45:11,0.3297,31.39,
2025-08-01T21:45:13,0.3298,31.38,
2025-08-01T21:45:15,0.3292,31.39,
2025-08-01T21:45:18,0.3295,31.39,
2025-08-01T21:45:20,0.3297,31.39,
2025-08-01T21:45:22,0.3292,31.39,
2025-08-01T21:45:25,0.329,31.39,
2025-08-01T21:45:27,0.3293,31.39,
2025-08-01T21:45:29,0.329,31.39,
2025-08-01T21:45:32,0.3292,31.39,
2025-08-01T21:45:34,0.3284,31.39,
2025-08-01T21:45:36,0.3282,31.39,
2025-08-01T21:45:39,0.3295,31.4,
2025-08-01T21:45:41,0.329,31.4,
2025-08-01T21:45:43,0.3295,31.4,
2025-08-01T21:45:46,0.3295,31.4,
2025-08-01T21:45:48,0.329,31.4,
2025-08-01T21:45:50,0.3285,31.4,
2025-08-01T21:45:53,0.329,31.4,
2025-08-01T21:45:55,0.3295,31.4,
2025-08-01T21:45:57,0.3292,31.4,
2025-08-01T21:46:00,0.3287,31.4,
2025-08-01T21:46:02,0.3299,31.4,
2025-08-01T21:46:05,0.3289,31.4,
2025-08-01T21:46:07,0.3289,31.4,
2025-08-01T21:46:09,0.3286,31.41,
2025-08-01T21:46:12,0.3288,31.4,
2025-08-01T21:46:14,0.3294,31.41,
2025-08-01T21:46:16,0.3292,31.41,
2025-08-01T21:46:19,0.3292,31.4,
2025-08-01T21:46:21,0.3298,31.41,
2025-08-01T21:46:23,0.329,31.41,
2025-08-01T21:46:26,0.329,31.41,
2025-08-01T21:46:28,0.3289,31.41,
2025-08-01T21:46:30,0.3291,31.42,
2025-08-01T21:46:33,0.3293,31.41,
2025-08-01T21:46:35,0.329,31.41,
2025-08-01T21:46:37,0.3288,31.42,
2025-08-01T21:46:40,0.3288,31.41,
2025-08-01T21:46:42,0.3285,31.41,
2025-08-01T21:46:44,0.3278,31.42,
2025-08-01T21:46:47,0.3284,31.42,
2025-08-01T21:46:49,0.3286,31.41,
2025-08-01T21:46:51,0.3299,31.42,
2025-08-01T21:46:54,0.329,31.42,
2025-08-01T21:46:56,0.3291,31.42,
2025-08-01T21:46:58,0.3286,31.42,
2025-08-01T21:47:01,0.328,31.42,
2025-08-01T21:47:03,0.3288,31.42,
2025-08-01T21:47:05,0.3293,31.42,
2025-08-01T21:47:08,0.3293,31.42,
2025-08-01T21:47:10,0.3293,31.42,
2025-08-01T21:47:13,0.329,31.42,
2025-08-01T21:47:15,0.3282,31.42,
2025-08-01T21:47:17,0.3284,31.42,
2025-08-01T21:47:20,0.3291,31.43,
2025-08-01T21:47:22,0.33,31.43,
2025-08-01T21:47:24,0.329,31.42,
2025-08-01T21:47:27,0.3292,31.43,
2025-08-01T21:47:29,0.3295,31.42,
2025-08-01T21:47:31,0.3296,31.43,
2025-08-01T21:47:34,0.3289,31.43,
2025-08-01T21:47:36,0.3287,31.43,
2025-08-01T21:47:38,0.3297,31.43,
2025-08-01T21:47:41,0.3289,31.42,
2025-08-01T21:47:43,0.3289,31.43,
2025-08-01T21:47:45,0.3282,31.43,
2025-08-01T21:47:48,0.3292,31.44,
2025-08-01T21:47:50,0.3282,31.43,
2025-08-01T21:47:52,0.3284,31.44,
2025-08-01T21:47:55,0.3286,31.44,
2025-08-01T21:47:57,0.3284,31.44,
2025-08-01T21:47:59,0.328,31.44,
2025-08-01T21:48:02,0.3279,31.44,
2025-08-01T21:48:04,0.3285,31.44,
2025-08-01T21:48:06,0.3278,31.44,
2025-08-01T21:48:09,0.3288,31.44,
2025-08-01T21:48:11,0.3286,31.44,
2025-08-01T21:48:13,0.3292,31.44,
2025-08-01T21:48:16,0.3295,31.44,
2025-08-01T21:48:18,0.3293,31.45,
2025-08-01T21:48:20,0.3286,31.45,
2025-08-01T21:48:23,0.3302,31.45,
2025-08-01T21:48:25,0.3293,31.45,
2025-08-01T21:48:27,0.3292,31.45,
2025-08-01T21:48:30,0.3293,31.45,
2025-08-01T21:48:32,0.3295,31.45,
2025-08-01T21:48:34,0.3286,31.45,
2025-08-01T21:48:37,0.3285,31.46,
2025-08-01T21:48:39,0.3284,31.46,
2025-08-01T21:48:42,0.3279,31.46,
2025-08-01T21:48:44,0.3283,31.46,
2025-08-01T21:48:46,0.3291,31.46,
2025-08-01T21:48:49,0.3278,31.46,
2025-08-01T21:48:51,0.3284,31.46,
2025-08-01T21:48:53,0.3298,31.47,
2025-08-01T21:48:56,0.3291,31.47,
2025-08-01T21:48:58,0.3294,31.47,
2025-08-01T21:49:00,0.328,31.47,
2025-08-01T21:49:03,0.3293,31.47,
2025-08-01T21:49:05,0.3293,31.47,
